D5-DD,D7-DD,D7-UU,D7-DU,subject
0.013717,0.038708,0.07154,0.017862,51
0.006079,0.037679,0.090192,0.027326,51
0.005755,0.14178,0.074432,0.061674,51
0.003831,0.050327,0.074849,0.055186,51
0.003597,0.041832,0.065948,0.01991,51
0.005788,0.032035,0.067036,0.02039,51
0.004247,0.03698,0.061371,0.034523,51
0.003782,0.049561,0.071369,0.046382,51
0.003379,0.034644,0.050062,0.042057,51
0.003436,0.032512,0.046492,0.035609,51
0.004658,0.045013,0.080856,0.056022,51
0.00337,0.037378,0.052442,0.02448,51
0.003324,0.078779,0.068836,0.083091,51
0.005951,0.040907,0.064086,0.029143,51
0.005193,0.045828,0.05938,0.043689,51
0.009853,0.075281,0.063672,0.016464,51
0.003543,0.048494,0.066641,0.026993,51
0.004627,0.03809,0.062662,0.042083,51
0.005532,0.045863,0.06022,0.056146,51
0.005352,0.045827,0.053965,0.048294,51
0.004207,0.052393,0.058765,0.022233,51
0.004619,0.051389,0.055768,0.02642,51
0.004517,0.0465,0.053611,0.014497,51
0.003726,0.036033,0.06186,0.015351,51
0.004215,0.029905,0.052966,0.017285,51
0.004535,0.069985,0.058363,0.014473,51
0.004246,0.053428,0.061317,0.023594,51
0.004752,0.037833,0.048816,0.016877,51
0.004793,0.046118,0.069381,0.019969,51
0.00483,0.055622,0.08758,0.024031,51
0.006433,0.047221,0.069278,0.026993,51
0.00466,0.043632,0.063267,0.028289,51
0.005972,0.04047,0.093252,0.020608,51
0.004473,0.035282,0.049717,0.021323,51
0.005441,0.038913,0.057135,0.049591,51
0.004239,0.044951,0.057531,0.025238,51
0.005899,0.035877,0.081181,0.023319,51
0.004186,0.02569,0.089776,0.031322,51
0.00424,0.037301,0.066844,0.024994,51
0.003976,0.044262,0.062517,0.055823,51
0.006894,0.071932,0.084685,0.02937,51
0.003334,0.051854,0.067024,0.019417,51
0.003984,0.040514,0.059672,0.017035,51
0.003889,0.057338,0.053779,0.021248,51
0.004222,0.058773,0.061321,0.028442,51
0.004242,0.032858,0.047898,0.014333,51
0.003789,0.035692,0.060628,0.022022,51
0.003532,0.061734,0.054218,0.031223,51
0.01073,0.045786,0.085644,0.013883,51
0.013414,0.072767,0.059329,0.015004,51
0.014171,0.060586,0.063667,0.018229,51
0.003307,0.035549,0.060616,0.018554,51
0.011343,0.064702,0.057837,0.027386,51
0.011466,0.045998,0.065988,0.017376,51
0.005252,0.064776,0.05513,0.020496,51
0.004692,0.101728,0.092249,0.022685,51
0.004202,0.052454,0.043692,0.025447,51
0.003766,0.056792,0.081512,0.048384,51
0.003313,0.058977,0.061081,0.034335,51
0.00483,0.046678,0.055426,0.057279,51
0.003642,0.053441,0.062828,0.041875,51
0.004613,0.044344,0.052428,0.026134,51
0.003478,0.045839,0.076989,0.015533,51
0.003103,0.047645,0.07476,0.019425,51
0.003484,0.047912,0.072143,0.016818,51
0.004413,0.04792,0.077031,0.021597,51
0.004527,0.047799,0.082522,0.021033,51
0.003412,0.052226,0.068888,0.052925,51
0.00343,0.050254,0.067291,0.018907,51
0.0035,0.052265,0.072069,0.069693,51
0.002982,0.124599,0.065745,0.024568,51
0.003529,0.107848,0.092908,0.088691,51
0.004644,0.139931,0.09519,0.048778,51
0.003018,0.099809,0.091422,0.060738,51
0.0034,0.116897,0.081776,0.046585,51
0.003463,0.119615,0.079449,0.082071,51
0.013695,0.092258,0.067788,0.022634,51
0.010632,0.109827,0.067775,0.0298,51
0.004846,0.141395,0.079807,0.030357,51
0.010346,0.072385,0.066643,0.026176,51
0.006535,0.143526,0.069459,0.061582,51
0.007652,0.120417,0.064858,0.023833,51
0.00544,0.093429,0.063737,0.023945,51
0.005356,0.036711,0.057394,0.015787,51
0.005963,0.041629,0.084577,0.02842,51
0.004621,0.150533,0.091452,0.035139,51
0.00341,0.133001,0.082805,0.088405,51
0.003713,0.136446,0.078458,0.089608,51
0.004307,0.038491,0.066334,0.017136,51
0.003982,0.029743,0.049015,0.030899,51
0.004669,0.058498,0.049886,0.0308,51
0.005914,0.053344,0.061183,0.031906,51
0.004166,0.057836,0.048791,0.03219,51
0.020441,0.03967,0.085341,0.030359,51
0.003878,0.057678,0.050007,0.057111,51
0.004642,0.033091,0.048356,0.027267,51
0.003302,0.146269,0.085816,0.08851,51
0.00454,0.044438,0.055404,0.03248,51
0.004359,0.036368,0.052109,0.027557,51
0.00418,0.049812,0.053422,0.02878,51
0.004519,0.071331,0.054875,0.030788,51
0.003894,0.032812,0.050726,0.033351,51
0.004308,0.038891,0.05224,0.02815,51
0.003917,0.032508,0.058609,0.029853,51
0.020381,0.04414,0.048701,0.049553,51
0.018818,0.063701,0.042472,0.017509,51
0.004617,0.029296,0.042013,0.048658,51
0.011409,0.028107,0.039978,0.042345,51
0.009289,0.026642,0.077227,0.048055,51
0.024964,0.029097,0.062255,0.024654,51
0.021063,0.033168,0.039471,0.031246,51
0.004058,0.056576,0.061424,0.022416,51
0.003779,0.051692,0.067764,0.019635,51
0.003802,0.053312,0.063647,0.020272,51
0.004169,0.046734,0.056465,0.02224,51
0.014442,0.039336,0.067694,0.026564,51
0.004044,0.055139,0.057125,0.059676,51
0.00358,0.032173,0.067169,0.017593,51
0.004554,0.05396,0.045732,0.016394,51
0.003814,0.056812,0.06875,0.016046,51
0.003911,0.05918,0.042513,0.022087,51
0.00502,0.068859,0.051589,0.030292,51
0.003298,0.060312,0.052175,0.017011,51
0.003888,0.061186,0.052439,0.017884,51
0.004623,0.034909,0.044327,0.031206,51
0.004256,0.026818,0.047304,0.018295,51
0.004549,0.026596,0.051283,0.017082,51
0.006647,0.027551,0.046047,0.017653,51
0.003438,0.041162,0.03924,0.01942,51
0.003739,0.030087,0.067765,0.01932,51
0.005594,0.028154,0.048961,0.015107,51
0.004318,0.15346,0.053451,0.054063,51
0.003526,0.071699,0.051768,0.022707,51
0.003026,0.048488,0.042879,0.014333,51
0.002944,0.097342,0.090619,0.092135,51
0.003559,0.048943,0.04454,0.016944,51
0.002814,0.039246,0.043289,0.01492,51
0.003086,0.030511,0.042567,0.021782,51
0.002902,0.032159,0.044857,0.01635,51
0.007259,0.030617,0.060616,0.045305,51
0.006878,0.035755,0.090886,0.038935,51
0.005479,0.030175,0.046028,0.033233,51
0.009326,0.040316,0.051043,0.054164,51
0.009934,0.027677,0.06803,0.030651,51
0.00947,0.112874,0.073131,0.036207,51
0.004558,0.043249,0.064573,0.056724,51
0.005356,0.061639,0.043699,0.022449,51
0.004007,0.061532,0.041236,0.021501,51
0.010309,0.075211,0.044178,0.015734,51
0.005283,0.047077,0.057443,0.025284,51
0.003141,0.044802,0.040628,0.021635,51
0.003239,0.062079,0.039954,0.022742,51
0.00362,0.061646,0.042075,0.040757,51
0.006,0.036542,0.064979,0.025026,51
0.003341,0.036764,0.069607,0.021415,51
0.004092,0.042108,0.045945,0.030955,51
0.003327,0.032476,0.045245,0.024104,51
0.012309,0.071253,0.044635,0.01421,51
0.004833,0.037588,0.059074,0.027556,51
0.003521,0.052426,0.044002,0.028099,51
0.003502,0.033188,0.03893,0.016856,51
0.00371,0.038845,0.043095,0.030643,51
0.004022,0.039252,0.040564,0.019447,51
0.00297,0.074456,0.070575,0.044401,51
0.003226,0.027695,0.041897,0.017182,51
0.003041,0.057799,0.094104,0.046646,51
0.003949,0.044716,0.059285,0.019273,51
0.004043,0.032802,0.073271,0.031859,51
0.003636,0.027312,0.05897,0.036841,51
0.004461,0.025963,0.089928,0.031957,51
0.003637,0.027824,0.044318,0.047155,51
0.011804,0.041062,0.073957,0.047224,51
0.003852,0.031096,0.057354,0.032271,51
0.004413,0.036283,0.089924,0.046429,51
0.012052,0.047362,0.05597,0.014329,51
0.003518,0.037225,0.05775,0.017895,51
0.003509,0.036186,0.067246,0.017092,51
0.005338,0.031192,0.058453,0.020427,51
0.003433,0.041722,0.054315,0.021603,51
0.00443,0.040215,0.059062,0.017646,51
0.003449,0.037399,0.05251,0.015499,51
0.00464,0.065119,0.057121,0.025176,51
0.005506,0.055898,0.088241,0.02783,51
0.004469,0.026177,0.040683,0.021201,51
0.004647,0.036517,0.047861,0.032781,51
0.003762,0.02513,0.047393,0.01816,51
0.028901,0.027627,0.054764,0.020614,51
0.00469,0.037275,0.045909,0.032286,51
0.003434,0.038223,0.044349,0.077987,51
0.003884,0.028811,0.043247,0.025644,51
0.003433,0.028176,0.071031,0.057697,51
0.003745,0.026569,0.043787,0.04304,51
0.003161,0.046331,0.045621,0.059502,51
0.003269,0.02962,0.045723,0.041996,51
0.00356,0.042248,0.086708,0.055325,51
0.00363,0.029427,0.045582,0.020019,51
0.003163,0.035862,0.044896,0.019236,51
0.005407,0.037103,0.057715,0.01917,51
0.003479,0.055991,0.053034,0.02169,51
0.00375,0.035861,0.072244,0.01889,51
0.005181,0.03998,0.056855,0.018952,51
0.003507,0.030231,0.046425,0.030282,51
0.00397,0.043714,0.058059,0.02796,51
0.00372,0.029595,0.05691,0.018687,51
0.005325,0.040098,0.060646,0.020375,51
0.00363,0.025683,0.061633,0.025781,51
0.004137,0.037231,0.064809,0.022098,51
0.005487,0.027028,0.062364,0.025196,51
0.003391,0.037476,0.042611,0.020264,51
0.007205,0.073402,0.045504,0.032399,51
0.003792,0.042917,0.04685,0.030976,51
0.004054,0.062576,0.055656,0.030962,51
0.007253,0.097399,0.065031,0.033489,51
0.003419,0.030047,0.047888,0.026414,51
0.003821,0.028576,0.038987,0.019573,51
0.004035,0.033184,0.053063,0.030566,51
0.003591,0.038377,0.058232,0.016703,51
0.003828,0.039404,0.06175,0.023722,51
0.004754,0.046265,0.073806,0.031166,51
0.003257,0.041703,0.043158,0.0195,51
0.003681,0.034843,0.041582,0.018951,51
0.004318,0.081098,0.066593,0.028213,51
0.003403,0.035324,0.059081,0.024921,51
0.006302,0.032906,0.072418,0.017781,51
0.004689,0.041513,0.069162,0.028537,51
0.003197,0.060048,0.084087,0.09418,51
0.004539,0.037066,0.080463,0.028526,51
0.005684,0.03662,0.067447,0.020483,51
0.004156,0.034209,0.070741,0.017339,51
0.004663,0.041613,0.066388,0.028089,51
0.00851,0.031395,0.066509,0.016197,51
0.007066,0.029462,0.04195,0.014884,51
0.009715,0.112457,0.044206,0.018349,51
0.009817,0.032474,0.084991,0.024369,51
0.005613,0.044347,0.040903,0.017839,51
0.004739,0.030558,0.041215,0.014278,51
0.009142,0.037536,0.053514,0.021055,51
0.005718,0.048695,0.064784,0.020891,51
0.00392,0.033248,0.04069,0.013323,51
0.014004,0.077644,0.056287,0.014306,51
0.00441,0.048934,0.051806,0.015548,51
0.003362,0.039739,0.048702,0.014954,51
0.003704,0.039588,0.053484,0.01589,51
0.003383,0.04509,0.045985,0.018881,51
0.003233,0.055559,0.047528,0.012498,51
0.004423,0.066765,0.058968,0.021,51
0.008723,0.070502,0.057953,0.013915,51
0.003158,0.046281,0.04436,0.014559,51
0.003722,0.057611,0.05766,0.030592,51
0.003756,0.0509,0.04616,0.011959,51
0.003205,0.038728,0.053331,0.014226,51
0.004294,0.072211,0.060492,0.039719,51
0.006476,0.115161,0.06086,0.034053,51
0.003681,0.042294,0.050058,0.017413,51
0.00575,0.057166,0.054073,0.032575,51
0.0041,0.034084,0.048753,0.019839,51
0.003751,0.035542,0.051165,0.049618,51
0.0041,0.034152,0.052623,0.04106,51
0.003745,0.028772,0.044654,0.029937,51
0.003873,0.030655,0.044549,0.013901,51
0.004739,0.036219,0.080648,0.014291,51
0.004005,0.031291,0.045549,0.014071,51
0.003763,0.028902,0.044258,0.018094,51
0.009107,0.028507,0.045164,0.014374,51
0.003818,0.043575,0.048031,0.025786,51
0.003813,0.030103,0.079864,0.042095,51
0.003815,0.047232,0.049955,0.028636,51
0.005341,0.039901,0.059527,0.029816,51
0.005707,0.058859,0.061732,0.027859,51
0.022156,0.063131,0.057625,0.02595,51
0.004213,0.06759,0.056642,0.030718,51
0.011446,0.066722,0.065539,0.019008,51
0.004355,0.036124,0.058695,0.025786,51
0.004885,0.055046,0.044443,0.0153,51
0.003717,0.029123,0.045426,0.014198,51
0.004063,0.030424,0.043276,0.01487,51
0.004026,0.028645,0.043872,0.030215,51
0.003818,0.028721,0.043578,0.030924,51
0.003895,0.039763,0.04757,0.014999,51
0.003694,0.029686,0.044151,0.015594,51
0.007453,0.052532,0.05027,0.016488,51
0.003979,0.032723,0.057951,0.017214,51
0.003315,0.045281,0.047594,0.015746,51
0.003707,0.032013,0.04507,0.015945,51
0.004275,0.034231,0.049181,0.022057,51
0.003279,0.038946,0.048082,0.013735,51
0.00396,0.039102,0.042985,0.016163,51
0.00647,0.070487,0.065778,0.026417,51
0.004694,0.088405,0.057137,0.016002,51
0.004063,0.038029,0.050891,0.01987,51
0.006746,0.042758,0.045479,0.015218,51
0.004688,0.037091,0.051177,0.031784,51
0.003902,0.127906,0.091968,0.04567,51
0.004418,0.033233,0.046345,0.015566,51
0.004096,0.046903,0.053144,0.015997,51
0.00393,0.037266,0.039241,0.025669,51
0.004255,0.148639,0.040364,0.013578,51
0.003734,0.031546,0.05131,0.014287,51
0.004415,0.034492,0.045517,0.021695,51
0.004306,0.034212,0.043085,0.020374,51
0.002801,0.060355,0.085734,0.013338,51
0.004438,0.108061,0.105564,0.016046,51
0.003091,0.141253,0.078161,0.014649,51
0.004479,0.085808,0.075596,0.023217,51
0.003307,0.048067,0.117959,0.014659,51
0.002831,0.083944,0.065268,0.025459,51
0.004576,0.132784,0.068013,0.021756,51
0.007261,0.041615,0.054612,0.028986,51
0.003174,0.031875,0.047197,0.015533,51
0.004084,0.053626,0.061598,0.025705,51
0.003925,0.034513,0.051428,0.039874,51
0.00336,0.028596,0.044671,0.013736,51
0.003603,0.061141,0.053917,0.023079,51
0.003399,0.026346,0.076098,0.040357,51
0.004354,0.035428,0.047486,0.02175,51
0.004285,0.058596,0.06272,0.022245,51
0.007501,0.07812,0.056223,0.024665,51
0.004574,0.039048,0.046586,0.026491,51
0.00744,0.06524,0.066444,0.018745,51
0.00455,0.037603,0.049654,0.02423,51
0.007753,0.042871,0.054858,0.018947,51
0.003893,0.033077,0.097888,0.036306,52
0.006768,0.03124,0.045441,0.033598,52
0.010761,0.032685,0.105651,0.044153,52
0.011568,0.029379,0.097385,0.046682,52
0.009707,0.032661,0.061193,0.034492,52
0.004697,0.032669,0.106433,0.042421,52
0.010626,0.033152,0.106241,0.044909,52
0.007127,0.036992,0.071117,0.035061,52
0.005762,0.027208,0.07489,0.0443,52
0.010795,0.024515,0.064508,0.019903,52
0.006505,0.034681,0.155703,0.027197,52
0.0079,0.032383,0.132483,0.030479,52
0.00949,0.030656,0.146709,0.029556,52
0.006576,0.06315,0.061061,0.043206,52
0.010695,0.028723,0.079671,0.050019,52
0.004195,0.028692,0.090389,0.037182,52
0.009641,0.028582,0.093687,0.040178,52
0.010851,0.03024,0.109718,0.053327,52
0.011599,0.027974,0.086984,0.047275,52
0.010923,0.033459,0.149153,0.052773,52
0.004627,0.024751,0.092584,0.031738,52
0.010228,0.03589,0.063803,0.026074,52
0.012541,0.033263,0.065394,0.024217,52
0.005067,0.028201,0.067556,0.025436,52
0.009349,0.044804,0.055399,0.025176,52
0.0148,0.02812,0.084393,0.035097,52
0.011791,0.027008,0.092687,0.035639,52
0.012921,0.029616,0.104575,0.045295,52
0.013461,0.029167,0.108039,0.042486,52
0.003942,0.026442,0.093604,0.027448,52
0.009814,0.026683,0.086261,0.033737,52
0.006511,0.028637,0.102479,0.045876,52
0.009621,0.026754,0.102377,0.044384,52
0.004033,0.02679,0.097591,0.029738,52
0.005484,0.031015,0.09313,0.033416,52
0.004399,0.032068,0.087243,0.041491,52
0.015006,0.03563,0.04707,0.04127,52
0.011752,0.024331,0.074811,0.03944,52
0.015958,0.027659,0.060439,0.041521,52
0.011567,0.026821,0.065866,0.048891,52
0.010931,0.045942,0.117896,0.029001,52
0.014121,0.02896,0.104536,0.036422,52
0.014173,0.047711,0.063951,0.02044,52
0.032494,0.033075,0.061514,0.034314,52
0.026391,0.032243,0.060114,0.035631,52
0.006302,0.032095,0.062588,0.037887,52
0.026484,0.029552,0.064552,0.025968,52
0.041504,0.033211,0.062694,0.024747,52
0.03674,0.033068,0.053912,0.030778,52
0.005281,0.025393,0.047864,0.036456,52
0.006509,0.028284,0.047688,0.050768,52
0.0063,0.025179,0.048147,0.017934,52
0.003701,0.024799,0.047694,0.019979,52
0.005307,0.024577,0.048183,0.024609,52
0.00636,0.026032,0.047886,0.017876,52
0.005545,0.029572,0.047273,0.030156,52
0.012717,0.028453,0.112344,0.049997,52
0.005787,0.023111,0.059506,0.028887,52
0.006769,0.024313,0.052749,0.04979,52
0.008078,0.041559,0.058019,0.023696,52
0.013218,0.027177,0.093298,0.032217,52
0.00454,0.02686,0.05382,0.02738,52
0.005001,0.027861,0.039576,0.029455,52
0.005587,0.024416,0.045178,0.021936,52
0.006777,0.031663,0.0752,0.018823,52
0.006032,0.024329,0.044545,0.03352,52
0.005108,0.023042,0.050076,0.017675,52
0.004357,0.024541,0.043658,0.017065,52
0.004562,0.026161,0.044933,0.023732,52
0.004849,0.026148,0.04493,0.019495,52
0.003981,0.037247,0.069267,0.021679,52
0.00508,0.025936,0.079782,0.028566,52
0.005766,0.033227,0.068739,0.025452,52
0.005894,0.040243,0.059123,0.021423,52
0.004235,0.054624,0.062295,0.020244,52
0.003629,0.029286,0.056647,0.026274,52
0.012397,0.031812,0.095217,0.047126,52
0.008371,0.057338,0.05075,0.020275,52
0.011538,0.041667,0.079881,0.026404,52
0.011623,0.037803,0.095461,0.026758,52
0.011024,0.029243,0.076809,0.051127,52
0.008759,0.029117,0.048095,0.028333,52
0.011439,0.032731,0.063994,0.042918,52
0.005107,0.047489,0.052617,0.020213,52
0.006505,0.049702,0.048827,0.029748,52
0.006907,0.056399,0.080227,0.025728,52
0.004003,0.062496,0.039778,0.03079,52
0.003702,0.061242,0.046286,0.023317,52
0.005411,0.033875,0.046914,0.030795,52
0.0048,0.051674,0.047828,0.026739,52
0.010602,0.040236,0.153908,0.049306,52
0.003871,0.052469,0.050913,0.018602,52
0.007052,0.039219,0.058105,0.03528,52
0.00386,0.05127,0.048735,0.027486,52
0.005872,0.035126,0.05307,0.042612,52
0.004006,0.043099,0.052999,0.039013,52
0.011563,0.044998,0.056138,0.024536,52
0.003953,0.049915,0.046555,0.04193,52
0.005237,0.055396,0.045734,0.024546,52
0.00715,0.037146,0.067376,0.03227,52
0.004646,0.039378,0.044508,0.025976,52
0.004732,0.039714,0.045789,0.023251,52
0.007456,0.033653,0.05787,0.039298,52
0.005126,0.037777,0.045842,0.028959,52
0.005587,0.038866,0.046632,0.026378,52
0.004085,0.053596,0.04584,0.020835,52
0.003753,0.045594,0.046254,0.021862,52
0.009606,0.033229,0.072707,0.021968,52
0.003515,0.029039,0.051049,0.02307,52
0.005842,0.033198,0.055615,0.033711,52
0.003339,0.034024,0.048965,0.02177,52
0.003609,0.042107,0.049282,0.018865,52
0.004208,0.024101,0.045478,0.019333,52
0.006458,0.024501,0.052013,0.020486,52
0.003526,0.031195,0.043187,0.017004,52
0.003492,0.030142,0.045165,0.019899,52
0.0035,0.030349,0.046159,0.019964,52
0.004546,0.02436,0.048133,0.01893,52
0.004725,0.023186,0.060659,0.025439,52
0.005496,0.035317,0.045391,0.02476,52
0.004925,0.037448,0.058574,0.024392,52
0.005342,0.034499,0.045517,0.024731,52
0.010637,0.028886,0.091374,0.030011,52
0.003881,0.044211,0.045341,0.021584,52
0.01179,0.032437,0.053426,0.030141,52
0.004155,0.057279,0.04426,0.020124,52
0.007015,0.028141,0.049843,0.028922,52
0.005493,0.032534,0.043249,0.020986,52
0.00575,0.030168,0.057312,0.021867,52
0.00684,0.027394,0.049689,0.021882,52
0.004175,0.029172,0.048488,0.028479,52
0.005579,0.028796,0.053372,0.022251,52
0.00447,0.028542,0.046072,0.021105,52
0.003979,0.024146,0.043488,0.027605,52
0.005735,0.02819,0.048264,0.03093,52
0.004618,0.029843,0.046809,0.028306,52
0.004847,0.030032,0.047864,0.02641,52
0.006085,0.031272,0.075667,0.026394,52
0.00713,0.030247,0.082743,0.032147,52
0.003965,0.028722,0.054463,0.035385,52
0.010031,0.029597,0.053043,0.029221,52
0.004075,0.027437,0.047279,0.02774,52
0.003911,0.027056,0.047377,0.030338,52
0.003789,0.026728,0.047532,0.026918,52
0.003901,0.045667,0.047238,0.027852,52
0.009523,0.031464,0.056348,0.02061,52
0.003244,0.036811,0.046983,0.024069,52
0.003728,0.033723,0.048077,0.024424,52
0.004064,0.032945,0.045031,0.033725,52
0.006712,0.032119,0.06779,0.027317,52
0.007195,0.030419,0.073191,0.049954,52
0.008018,0.029919,0.04971,0.033719,52
0.006662,0.029334,0.049794,0.033263,52
0.00546,0.077737,0.045323,0.024162,52
0.003701,0.02535,0.056791,0.062811,52
0.003862,0.024968,0.044535,0.041515,52
0.004308,0.032321,0.046765,0.053426,52
0.003478,0.031702,0.052441,0.031391,52
0.003497,0.025315,0.047661,0.056448,52
0.003866,0.026299,0.049677,0.035855,52
0.006901,0.027305,0.048112,0.052684,52
0.007104,0.042626,0.052788,0.022562,52
0.006725,0.033047,0.048264,0.026238,52
0.004839,0.029788,0.057774,0.039237,52
0.007231,0.034563,0.048773,0.023673,52
0.004691,0.03354,0.071938,0.034125,52
0.004176,0.029343,0.046599,0.024175,52
0.003853,0.037241,0.045412,0.022317,52
0.006175,0.044071,0.058413,0.037481,52
0.012533,0.029095,0.106139,0.045772,52
0.004387,0.024073,0.046443,0.029344,52
0.006138,0.029344,0.055768,0.042553,52
0.006577,0.059195,0.066104,0.031626,52
0.005393,0.027744,0.071303,0.033492,52
0.010291,0.032944,0.105507,0.045938,52
0.00927,0.029831,0.067042,0.039113,52
0.004875,0.029136,0.054171,0.032288,52
0.006356,0.028791,0.053764,0.023305,52
0.010686,0.042668,0.058422,0.031507,52
0.004047,0.056695,0.051417,0.029332,52
0.004632,0.035373,0.047782,0.033403,52
0.006079,0.028944,0.055996,0.031981,52
0.003562,0.039912,0.047175,0.025534,52
0.005658,0.055791,0.04439,0.017722,52
0.006411,0.055355,0.048778,0.025176,52
0.005146,0.060773,0.045569,0.022961,52
0.004305,0.031354,0.046042,0.029335,52
0.004446,0.030046,0.046846,0.025071,52
0.005115,0.059705,0.046507,0.030202,52
0.004274,0.034757,0.049538,0.035531,52
0.003793,0.05653,0.041815,0.024354,52
0.004435,0.059052,0.049143,0.046093,52
0.004782,0.048966,0.056881,0.041369,52
0.005368,0.024675,0.048145,0.035628,52
0.004638,0.054391,0.061989,0.040863,52
0.004431,0.058469,0.053127,0.046587,52
0.007541,0.057739,0.046427,0.027393,52
0.006779,0.08031,0.045278,0.023344,52
0.006327,0.088942,0.050904,0.025542,52
0.006326,0.047925,0.047298,0.023327,52
0.005015,0.081164,0.045855,0.022403,52
0.005159,0.039355,0.064155,0.02532,52
0.006419,0.036569,0.050901,0.022818,52
0.003709,0.026604,0.061881,0.022821,52
0.004652,0.024314,0.058728,0.028103,52
0.004663,0.024104,0.04723,0.028783,52
0.003975,0.023259,0.057331,0.030748,52
0.00476,0.025224,0.062887,0.024963,52
0.004642,0.045715,0.048229,0.023238,52
0.004756,0.023236,0.05094,0.02192,52
0.003658,0.03545,0.054054,0.026226,52
0.004358,0.023657,0.044729,0.023276,52
0.004844,0.025437,0.059398,0.027976,52
0.00355,0.029513,0.068454,0.021774,52
0.005823,0.026923,0.052858,0.051342,52
0.003681,0.028851,0.054694,0.021222,52
0.002881,0.02967,0.07149,0.022064,52
0.005377,0.025155,0.051421,0.029963,52
0.00453,0.032039,0.052477,0.023408,52
0.007856,0.027393,0.048934,0.028681,52
0.006528,0.028275,0.049744,0.030052,52
0.010048,0.028787,0.089855,0.038605,52
0.006648,0.024955,0.049893,0.023956,52
0.007443,0.03221,0.044633,0.02577,52
0.006468,0.031049,0.077175,0.038701,52
0.00474,0.025612,0.051744,0.030518,52
0.003746,0.032494,0.0593,0.039258,52
0.006303,0.027004,0.060106,0.031612,52
0.004286,0.026483,0.074303,0.029474,52
0.005052,0.024954,0.057659,0.039112,52
0.006042,0.030106,0.075172,0.029177,52
0.008372,0.029006,0.043257,0.022949,52
0.010778,0.034864,0.042805,0.021148,52
0.011151,0.057361,0.045523,0.023727,52
0.008138,0.030341,0.042305,0.023654,52
0.013612,0.078853,0.043499,0.02259,52
0.011222,0.031402,0.042641,0.022493,52
0.010082,0.031339,0.074238,0.024786,52
0.010705,0.036407,0.041779,0.020369,52
0.003848,0.029244,0.060176,0.025252,52
0.004013,0.035198,0.049948,0.020508,52
0.010807,0.039088,0.057492,0.020263,52
0.007361,0.029575,0.051372,0.024871,52
0.003485,0.030938,0.042356,0.024519,52
0.003484,0.033369,0.040286,0.019894,52
0.004166,0.057434,0.044003,0.023229,52
0.004085,0.058348,0.043791,0.019638,52
0.00562,0.047973,0.059339,0.02534,52
0.00704,0.041398,0.050613,0.028667,52
0.004701,0.050789,0.085416,0.023455,52
0.004139,0.059212,0.046312,0.019485,52
0.003969,0.03908,0.043846,0.024806,52
0.003409,0.031267,0.053698,0.024391,52
0.004714,0.028982,0.05327,0.03008,52
0.003717,0.029511,0.049833,0.019719,52
0.003473,0.049551,0.050909,0.019805,52
0.00805,0.030874,0.053044,0.026746,52
0.003876,0.031208,0.05559,0.026055,52
0.002871,0.031848,0.046434,0.023191,52
0.004727,0.037197,0.052419,0.023782,52
0.003321,0.053912,0.043313,0.021572,52
0.003214,0.062059,0.043734,0.022387,52
0.002858,0.036537,0.051164,0.021832,52
0.003672,0.059406,0.043485,0.020366,52
0.003709,0.043916,0.043435,0.021329,52
0.005607,0.034021,0.088612,0.033409,52
0.006909,0.025847,0.053687,0.021615,52
0.01025,0.02774,0.10038,0.052066,52
0.003657,0.02836,0.04072,0.029806,52
0.009809,0.026026,0.041543,0.01957,52
0.004763,0.023341,0.063549,0.02198,52
0.004358,0.034694,0.041836,0.019569,52
0.011178,0.023529,0.074601,0.022715,52
0.003437,0.028062,0.04783,0.024849,52
0.003727,0.029988,0.047388,0.029724,52
0.003613,0.025006,0.04564,0.020237,52
0.003553,0.053083,0.045976,0.024142,52
0.003564,0.027289,0.047409,0.033377,52
0.00354,0.026591,0.04786,0.023878,52
0.003623,0.031738,0.063889,0.026011,52
0.004436,0.025894,0.042302,0.016544,52
0.003108,0.041013,0.041664,0.021189,52
0.005525,0.047503,0.064618,0.025823,52
0.005937,0.068882,0.039711,0.02504,52
0.008402,0.046242,0.04817,0.020272,52
0.005214,0.037526,0.055081,0.01996,52
0.008286,0.04628,0.04025,0.019121,52
0.004467,0.035185,0.056056,0.035866,52
0.027819,0.046322,0.05649,0.01977,52
0.003514,0.040261,0.044289,0.019511,52
0.045374,0.041524,0.047669,0.023483,52
0.004606,0.044991,0.059739,0.023755,52
0.004767,0.048976,0.046501,0.019561,52
0.004441,0.037436,0.045173,0.019533,52
0.003732,0.028766,0.044581,0.026915,52
0.003996,0.027202,0.040203,0.029696,52
0.003738,0.031576,0.040249,0.032683,52
0.003626,0.027084,0.047224,0.027198,52
0.003609,0.026033,0.042866,0.024511,52
0.003841,0.050062,0.040304,0.030401,52
0.006598,0.029262,0.051854,0.034087,52
0.004015,0.040006,0.050806,0.023395,52
0.004164,0.057128,0.04868,0.019351,52
0.003647,0.043212,0.05087,0.019275,52
0.005629,0.038289,0.064763,0.024759,52
0.004534,0.023288,0.062638,0.028066,52
0.00477,0.026211,0.06165,0.02846,52
0.00597,0.032443,0.056227,0.026638,52
0.003673,0.027859,0.042692,0.019845,52
0.003926,0.039922,0.043826,0.019675,52
0.003774,0.025637,0.040472,0.019214,52
0.00383,0.026428,0.044898,0.020481,52
0.005584,0.026712,0.068595,0.022239,52
0.008801,0.024027,0.047013,0.030939,52
